tweet;;;;;;;;;;;;;;;;;;;;;;;near;geo;source;user_rt_id;user_rt;retweet_id;reply_to;retweet_date;translate;trans_src;trans_dest
Yu ah patuhi protokol kesehatannya udah banyak banget kasusnya loh skrng  😭 #PakaiMasker nyaaa yaaa  https://t.co/fxiipwyyZp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
@SobatAnyeb Tetap  #PakaiMasker Jan lupa 3M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'screen_name': 'SobatAnyeb', 'name': 'Re', 'id': '1127137802439671808'}];;;;
Yukk bebaskan Indonesia dari covid-19! Lakukan langkah kecil dan sederhana yaitu #PakaiMasker dan cuci tangan namun dapat berdampak besar  https://t.co/kvz7EdQwLb;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Maskermu dan maskerku akan melindungi kita. Aturlah jarak aman antara orang disekitarmu serta rajin mencuci tangan untuk memutus rantai penyebaran Corona #PakaiMasker  https://t.co/rbFzET5HqK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Eh walopun lg sepedaan di komplek tetep harus   #PakaiMasker yaa.    https://t.co/9ROSGu1Cwx;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
@AmanneRutma yuk hargai dgn cara #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'screen_name': 'AmanneRutma', 'name': '𝐒𝐚𝐝𝐠𝐢𝐫𝐥', 'id': '1137617264838975489'}];;;;
Selalu lindungi diri kita dari virus Corona dengan #PakaiMasker karena masker mu melindungi mu, aku dan orang disekitar kita  https://t.co/BH9baHpNq8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Selalu #PakaiMasker untung melindungi diri kita dari virus Corona  https://t.co/YDW7bPQtOV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
@Nyusaheeeen_ Yuk cegah virus, dengan #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'screen_name': 'Nyusaheeeen_', 'name': 'RINDUkamu', 'id': '4782441702'}];;;;
Memang sih pakai masker agak sesak buat nafas, tapi tetap di pakai ya biar kita tetap terjaga dari penularan covid19 #PakaiMasker  https://t.co/6YXQdbv60k;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
@auliashandra05 Iyaa alaa.. tetap #PakaiMasker buat diri kita dan orang tersayang kita;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'screen_name': 'auliashandra05', 'name': 'A U L', 'id': '1243832370'}];;;;
Memakai masker dan mencuci tangan bukanlah hal yang sulit jika kita membiasakan diri  #PakaiMasker  https://t.co/QnbAZrTUqG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Jangan sampe kejadian kaya gini ya  🥺 #PakaiMasker nyaaaa lebih baik menjaga kan.  https://t.co/pymxoqA8Fp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
@sehatAQUA Y Ampyunnn... Aku selalu pake masker donk ... Udah jelas banget loh  Maskerku melindungimu, Maskermu melindungiku... Yok sama sama saling melindungi #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'screen_name': 'sehatAQUA', 'name': 'AQUA - #PakaiMasker', 'id': '121657158'}];;;;
#PakaiMasker dan selalu jaga jarak  ya, demi memutus rantai penyebaran virus corona  https://t.co/PCHvyNstNQ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
@Milleniial harus #PakaiMasker kalo kluar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'screen_name': 'Milleniial', 'name': '666', 'id': '1148839292887691265'}];;;;
tak boleh sampe tidak #PakaiMasker ya karena ini sudah ketetapan yang wajib di patuhi demi kesehatan bersama,  https://t.co/WclskZ9clL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Gue pengen jadi orang yang disiplin contohnya selalu #PakaiMasker kalo keluar rumah  https://t.co/qt0BHTnJle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Tutup jalur masuk virus #PakaiMasker jadi lebih aman  https://t.co/ql1ksizcND;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Ga muluk2 deh caranya biar pandemi berlalu, cukup selalu #PakaiMasker Kemanapun kita pergi. Itu salah satu cara sederhana buat ngebantu meredakan pandemi ini  https://t.co/mU7VVuUKQP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Mau keluar rumah ?? Jangan lupa #PakaiMasker ya kakak !!  https://t.co/KXn2LGYF6W;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
@bukan_jojo Pas kluar rumah #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
#PakaiMasker untuk membantu memutus mata rantai penyebaran virus corona  https://t.co/U4W4zHvQnc;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
@bung_gondrong Hrs pake masker ni a #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'screen_name': 'bung_Gondrong', 'name': '_samsureffil', 'id': '1077384215686049793'}];;;;
Pakai masker mu, jaga jarakmu , yuk jangan abai untuk kesehatan bersama #PakaiMasker  https://t.co/i5owKtR06D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
@AmanneRutma Jangan lupa #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'screen_name': 'AmanneRutma', 'name': '𝐒𝐚𝐝𝐠𝐢𝐫𝐥', 'id': '1137617264838975489'}];;;;
Gue tiap keluar rumah selalu #PakaiMasker biar gak dikenalin kang warkop depan, soalnya masih punya utang gorengan hehe  https://t.co/nYsiTO43UV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
"""aku selalu #PakaiMasker untuk menjaga kesehatan apalagi kalau lagi mengandung vitamin C, biar ga sampai keguguran. kalian juga, ya!"" - jerukwati  https://t.co/P9zX3It9RZ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Aku #PakaiMasker selain untuk melindungi diri dan oranglain tentu saja untuk menutupi bahwa aku tidak pakai lipstik dan terlihat sangat celong. Hehehehehehehehe  https://t.co/8GkqDcKqS5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Jaga kesehatan tubuh, jaga kebersihan serta patuhi protokol kesehatan saat berada diluar rumah👌 #PakaiMasker  maskermu melindungimu!  https://t.co/va6kJRKzQv;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
@SobatAnyeb harus slalu pake masker #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'screen_name': 'SobatAnyeb', 'name': 'Re', 'id': '1127137802439671808'}];;;;
@ahdwik #PakaiMasker suka lebih pd😭;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'screen_name': 'ahdwik', 'name': 'Dwik', 'id': '998492541967253506'}];;;;
#PakaiMasker nyaa jangan lupa!! Ga bosen bosen ngingetin untuk pakai masker demi kesehatan bersama  https://t.co/fn0APYe9kb;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Demi kebaikan kita bersama, ayo #PakaiMasker nya, karna masker akan melindungimu dari covid-19  https://t.co/9mlEIZyru8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Mari bersama kita terlibat dalam memutus mata rantai virus korona dengan #PakaiMasker  https://t.co/yfIiStuSBY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Alasan ku #PakaiMasker karena bukti cintaku pada bumi pertiwi ku  https://t.co/zRdTAAnh8o;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Basmi Corona dengan patuhi protokol kesehatan yang sudah ditentukan. #PakaiMasker  https://t.co/cin922ad1t;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Pakai masker aman dari korona sama aman gincunya awet wkwk #PakaiMasker  https://t.co/LowDONgU8t;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
@sehatAQUA Tentunya Selalu pake masker dong 😎 #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'screen_name': 'sehatAQUA', 'name': 'AQUA - #PakaiMasker', 'id': '121657158'}];;;;
@AlvianYudhstira yuk #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'screen_name': 'AlvianYudhstira', 'name': 'Anamama', 'id': '1149950460649857025'}];;;;
Yuk ajak diri sendiri dan orang lain untuk disiplin #PakaiMasker karena masker terbukti efektif untuk menghindari penyebaran virus covid19  https://t.co/LBMtMbF5Nb;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
@Nanadsaaa Sekalian ngehindari virus #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'screen_name': 'Nanadsaaa', 'name': 'NadillaArdiansyah✨', 'id': '1216616779033612288'}];;;;
@ferignw_ #PakaiMasker itu wajib seperti halnya mandi wajib 😂😂;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
selain patuh dengan anjuran pemerintah, #PakaiMasker juga bisa melindungi diri dan orang sekitar dari bahayanya Covid-19,  https://t.co/ILqJE0iB24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
@mbakraara harus pake masker #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'screen_name': 'mbakraara', 'name': 'Bohate', 'id': '1069827579723444224'}];;;;
Apa nih Upaya kita utk meminimalisir penyebaran covid19 dan tidak suapaya tidakbmenimbulkan klaster baru penyebaran di lingkungan kita, nah yuk #PakaiMasker nya  https://t.co/wB8GZNzixM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Perjuangan kita simple banget kalo dibandingin para nakes, masa pakai masker aja susah sih. Yuk pakai maskermu. Janagan lupa yaaa. #PakaiMasker  https://t.co/KcWNCoE2Ge;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Kita bisa kok memutus rantai penyebaran Covid 19 bila kita selalu rajin pakai masker saat beraktivitas di luar rumah. Ayo kita #PakaiMasker  https://t.co/Mc0DZ5J85R;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
@shamposachet Ada tau tp nda keliatan soalnya idungnya di belakang. Mau la futo bang kay #PakaiMasker !!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'screen_name': 'shamposachet', 'name': 'B A N G . K A Y', 'id': '121697345'}];;;;
Agar tetap aman dari covid-19 saat beraktifitas keluar rumah kita harus disiplin protokol kesehatan dan memakai masker #PakaiMasker  https://t.co/iX9ggUBpeH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Jaga jarak aman saat beraktifitas di luar rumah, dan tetap #PakaiMasker ya guys!  Kita optimis pandemi ini akan segera berakhir.  https://t.co/QCbdhTDOsU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Berdiskusi boleh, tapi jangan lupa #PakaiMasker kalian. Demi kesehatan kalian  https://t.co/Tp6BfYF00p;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Lindungi sanak keluarga ayo #PakaiMasker  https://t.co/qgyQWYvkSp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Selain #PakaiMasker kita juga harus mencuci tangan dengan sabun dan menjaga jarak dengan orang lain  https://t.co/dZsPdFI3Tu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
@nndhdl kakashi aja pake masker #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'screen_name': 'nndhdl', 'name': 'GoodDay', 'id': '1241828427612557312'}];;;;
Pulihkan Indonesia dengan cuci tanganmu, pakai maskermu, dan jaga jarak aman dengan orang disekitarmu. #PakaiMasker  https://t.co/qPORAghFAu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
@bung_gondrong Hrs pake masker ni a #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'screen_name': 'bung_Gondrong', 'name': '_samsureffil', 'id': '1077384215686049793'}];;;;
Kemanapun dan dimanapun berada, Tetap lakukan 3M ya memakai masker, mencuci tangan dan menjaga jarak  #PakaiMasker  https://t.co/uu0mv6a6MC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Lagi di luar atau di rumah nih? Jangan lupa patuhi protokol kesehatan ya kak #PakaiMasker  https://t.co/DIFg053tu1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
@bukan_jojo Pas keluar rumah kemanapun #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Ingatkan orang sekitarmu untuk slalu #PakaiMasker untuk mengurangi nilai penyebaran yang semakin marak ini  https://t.co/mhuHo5S7zt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
@Bangdjoo Mntap a #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
jangan lupa tetap #PakaiMasker kemanapun dan kapanpun karena ini adalah perisai terpenting agar terhindar dari virus corona,  https://t.co/NZzhynx1xi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
@sehatAQUA Pokoknya jangan lupa pake masker di setiap aktivitas kalian ya hyung #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'screen_name': 'sehatAQUA', 'name': 'AQUA - #PakaiMasker', 'id': '121657158'}];;;;
Selalu perhatikan protokol kesehatan dimanapun karena dapat meminimalisir penyebaran covid19 salah satunya dengan #PakaiMasker  https://t.co/r3UEdTIkNF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
@ahdwik Ayodong jangan males #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'screen_name': 'ahdwik', 'name': 'Dwik', 'id': '998492541967253506'}];;;;
Masker sangat penting sekali digunakan di masa pandemi ini, jadi yuk di #PakaiMasker nya, setiap keluar rumah  https://t.co/GkHbSD0KnS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
gua malahan kata orang2 kalo #PakaiMasker mirip erik, padahalkan lebih mirip krustasea  btw, erik siapa yy?  https://t.co/AEd71BlySl;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Mari kita lindungi keluarga kita dengan #PakaiMasker jika bepergian keluar rumah  https://t.co/0HFG49GRtF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Keluar rumah dgn aman? yaa mesti #PakaiMasker serta prokes lainnya yaa  https://t.co/TYFBYwqJRO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Selalu cuci tangan dan pakai masker yuk jaga keluarga kalian,supaya penyebaran virus terus ditekan dan kita bisa melewati pandemi ini #PakaiMasker  https://t.co/1CJL46AJ6F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Sekarang tu #PakaiMasker masker suatu kewajiban untuk aku, karena aku sayang keluarga aku  https://t.co/ZEx9IntQeI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
@auliashandra05 Selalu pakai masker ya biar terhindar virus #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'screen_name': 'auliashandra05', 'name': 'A U L', 'id': '1243832370'}];;;;
Selalu Gunakan masker saat beraktivitas di luar rumah untuk memutuskan rantai penyebaran covid #PakaiMasker  https://t.co/YkqfMZ2YZt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
#PakaiMasker jika kamu menyayangi keluargamu,  jangan abaikan hal kecil tersebut  https://t.co/QXqdViPWMB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
@SyinkaAF Okee kak siap #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'screen_name': 'SyinkaAF', 'name': 'S Y I N K A', 'id': '1161983851129737216'}];;;;
Tetap jaga jarak aman antar sesama dan #PakaiMasker agar meminimalisir penyebaran virus corona  https://t.co/zxFRvMlT4Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Siapin masker dan hand sanitizer sebelum berpergian ke luar ya teman² agar terlindungi dari virus covid #PakaiMasker  https://t.co/5ZAJopvapj;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Satu langkah kecil yang sangat mudah dilakukan untuk memutus rantai penyebaran corona adalah dengan #PakaiMasker , menjaga jarak dan mencuci tangan  https://t.co/VJUfCMUWQw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
@nndhdl tentu saja 😊 #PakaiMasker membuat aku nyaman juga sih;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'screen_name': 'nndhdl', 'name': 'GoodDay', 'id': '1241828427612557312'}];;;;
@Nanadsaaa Pokoknya harus tetap #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'screen_name': 'Nanadsaaa', 'name': 'NadillaArdiansyah✨', 'id': '1216616779033612288'}];;;;
Yuk disiplinkan diri patuhi protokol kesehatan dengan #PakaiMasker  https://t.co/sexU0T97vL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Sekarang kalo keluar rumah, ke pasar, ke sekolah, ke kantor jangan lupa selalu #PakaiMasker jaga jarak dan bawa handsanitizer yaaa guys  https://t.co/aiVMDOZPnm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
#PakaiMasker saat beraktivitas diluar rumah dan gunakan handsanitizer sebelum dan sesudah beraktivitas di luar rumah  https://t.co/1Wr3QiwTKj;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Ingat ya di lingkungan kerja tetap harus selalu terapkan protokol, rajin cuci tangan pakai sabun, jaga jarak dan selalu pakai masker  #PakaiMasker  https://t.co/tFB1Ml3ukK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Tidak sulit #PakaiMasker, namun dengan begitu kalian bisa terhindar dari penularan  https://t.co/ngHc1jREoR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
@panjiraharja_ RePanji #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Yuk lah patuh Protokol kesehatan, dah capek bgt euy sama ni virus, pen buru² balik k normal #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Agar sehat dan terlindungi dari virus Corona #PakaiMasker yaa  https://t.co/YjpZkwOw4f;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
mau sedekat apapun jalan-jalannya yang terpenting adalah protokol kesehatan dengan memakai masker #PakaiMasker  https://t.co/PiDTpXUPMt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
#PakaiMasker udah jadi kebiasaan dan selalu mematuhi protokol kesehatan  https://t.co/HQNUVlsRAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Maskermu dan maskerku melindungi kita semua, jadi jangan lupa pakai masker saat beraktifitas ya #PakaiMasker  https://t.co/CbutVIEqOV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Dengan cuci tangan yang bersih kita dah berpartisipasi melawan virus   #PakaiMasker   https://t.co/9Egxd0vZ3s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Selalu terapkan protokol kesehatan ketat agar kita bisa produktif namun tetap sehat  #PakaiMasker  https://t.co/AxozevX4ZE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Jaga jarak dong,jangan lupa juga #PakaiMasker untuk lindungi dirimu dari virus Covid 19  https://t.co/yPt3VvuoCZ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
#PakaiMasker ini penting banget lo gais, jangan sampai lupa demi kesehatan kalian  https://t.co/SdGfnkuJQd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Ketika dia bisa #PakaiMasker kenapa kamu tidak,  tidak sayang kah kamu pada keluargamu ?  https://t.co/c7YTlYkE6y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Karena aku sayang keluargaku, jadi aku dan saudaraku melindungi diri dengan cara #PakaiMasker . Ingat patuhi protokol kesehatan  https://t.co/vUB5V8FBVB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
@auliashandra05 Hrs pake msker #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'screen_name': 'auliashandra05', 'name': 'A U L', 'id': '1243832370'}];;;;
Tetap #PakaiMasker dan taati protokol kesehatan agar kita semua terhindar dari bahaya covid-19  https://t.co/3NvSDrMgyh;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Yuk selalu disiplin protokol kesehatan di tempat kerja dan dimanapun, tetap #PakaiMasker  https://t.co/gCXZRZg3aW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
@ahdwik Uwuuuu #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'screen_name': 'ahdwik', 'name': 'Dwik', 'id': '998492541967253506'}];;;;
Apa susahnya sih #PakaiMasker ?? Ini tuh buat kesehatan kamu dan orang2 terdekatmu juga  https://t.co/McSbzk0dcY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Jangan lupa selalu #PakaiMasker saat keluar rumah untuk melindungi diri dan keluarga tercinta dari virus covid 19 gaes  https://t.co/kHKofYx5ZF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
#PakaiMasker waktu ke arung samping rumah juga. Kita kan gatau siapa yg kena virus   https://t.co/yLbToHiIWy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Mari pulihkan Indonesia dengan cuci tanganmu, pakai maskermu, dan jaga jarak aman dengan orang disekitarmu. Semangat yaaa  #PakaiMasker  https://t.co/UdsoC3QufZ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Aku #PakaiMasker agar pandemi ini segera berakhir dan kita semua bisa beraktivitas seperti dulu lagi. Aku kangen mengajar secara tatap muka seperti dulu.  https://t.co/S3NOat9czq;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Kerja di lapangan tetap patuhi protokol kesehatan, contohnya seperti aku yang selalu #PakaiMasker  https://t.co/Vxg9LgAI8l;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
@SyinkaAF Yapsss mntap #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'screen_name': 'SyinkaAF', 'name': 'S Y I N K A', 'id': '1161983851129737216'}];;;;
#PakaiMasker sudah memenuhi standar kesehatan supaya bisa terhindar dari virus yang masih berkeliaran di negeri kita ini,  https://t.co/Ifp2Czbsbc;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
@sayadebus Putuskan dengan cara menjaga jarak dan selalu #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'screen_name': 'sayadebus', 'name': '🐣', 'id': '1113655561868828672'}];;;;
Billboar aja pake masker, masa kmu engga sih? Ga insekyur sama billboard?wkwkwk #PakaiMasker  https://t.co/rMDLfcXJF2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
@riizkyprdna Betul kak, jangan lupa #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'screen_name': 'riizkyprdna', 'name': 'A P A T A R 🏳', 'id': '1220212071452692482'}];;;;
Agar terhindar dari virus Corona dan zina mata  #PakaiMasker  https://t.co/65tgZPaqsK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Tiada lagi penularan jika kita selalu #PakaiMasker kala berpergian  https://t.co/YCo8liV4ZK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Katanya dah bosen pandemi terus, ayo kita terapkan 3 M memakai masker, menjaga jarak dan mencuci tangan dengan sabun di air mengalir, optimis bisa cepet keluar dari pandemi lho .... #PakaiMasker  https://t.co/Xzm0JgB8aA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
@DiajengLrst Senyumnya ttp terlihat walau #PakaiMasker alias cantii bangat kk diajeng luvvv💛;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'screen_name': 'DiajengLrst', 'name': '𝚊𝚢𝚊𝚜', 'id': '43035169'}];;;;
#PakaiMasker deh biar kita semua ngga tertular virus korona guys  https://t.co/3sXLQjANvY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Pake masker atuh nanti klo kena corona masih ada yang bantuin #PakaiMasker  https://t.co/AJplLJoIVl;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Agar tetap aman saat berkerja, kita di haruskan untuk selalu disiplin protokol kesehatan di tempat kerja seperti tetap #PakaiMasker  https://t.co/P0uurt7mv7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
#PakaiMasker bantu tenaga medis melawan virus corona yang sangat meresahkan dunia  https://t.co/2zK9SNvGGt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
@AlvianYudhstira Cakep mas #PakaiMasker;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'screen_name': 'AlvianYudhstira', 'name': 'Anamama', 'id': '1149950460649857025'}];;;;
Mantap bg ene, gua juga sekarang kemana-mana harus #PakaiMasker, selain terlindung dari virus, juga bisa melindungi wajah jelek.   Pap foto #PakaiMasker cepat !!!!  https://t.co/UTwVwJ2UV3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Jika kamu dan aku #PakaiMasker pasti negeri kita segera pulih  https://t.co/Dj5MEcUbdG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Putuskan rantai penyebaran Covid-19 dengan 3 langkah mudah, mencuci tangan, memakai masker dan menjaga jarak aman. Jalankan 3M untuk memutus penyebaran Covid 19 #PakaiMasker  https://t.co/18DW88Pybl;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Terapkan protokol kesehatan saat beraktifitas diluar rumah serta selalu menjaga kesehatan dan kebersihan lingkungan sekitarmu #PakaiMasker  https://t.co/Rd878Octue;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Tetap bisa beraktifitas keluar rumah dengan aman dan selamat dari serangan virus corona,dengan tetap rajin menggunakan masker #PakaiMasker  https://t.co/IhQsW8zZuX;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Sekeren apapun gaya lu saat ini jangan lupa #PakaiMasker demj kesehatan kita bersama  https://t.co/NDqUG6UM2i;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Saat ini disiplin protokol dan memperhatikan protokol kesehatan sangat penting,  dapat meminimalisir dari adanya klaster baru penyebaran covid19 di lingkungan sekitar #PakaiMasker  https://t.co/I36l1UO4i7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Aku #PakaiMasker demi melindungi kesehatan 3 putra kesayanganku dan ingin pandemi ini segera usai  https://t.co/qacVdzvFgR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Sudah terbiasa pakai masker kemana-mana, jadi gak pernah lupa dong #PakaiMasker  https://t.co/ytx3JmYTWY;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Ayo semuanya, bersama kita lawan virus corona. Caranya dengan selalu mematuhi protokol kesehatan 3M.   #PakaiMasker  https://t.co/aT64hAVGpa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Setiap beraktifitas di luar rumah, jangan lupa selalu #PakaiMasker nya ya, demi melindungi diri dan orang2 tercinta dari covid-19  https://t.co/Hx7SKwFFUb;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
Sayangi diri sendiri dan keluarga,karena itu disiplinkan diri #PakaiMasker saat beraktifitas diluar rumah  https://t.co/fvWOx44qra;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;
